,text,label
5014,"Sju minutter var passert da Davinson Sanchez stusset en corner fra Christian Eriksen videre mot bakerste stolpe. Der dukket Jan Vertonghen opp og headet ballen i tverrliggeren før keeper Martin Dubravka fikk kastet seg til siden og
                        slått ballen ut. Det tok likevel ikke lang tid før dommer Martin Atkinson pekte på klokken for å signalisere at ballen faktisk hadde vært over streken. TV-bildene viste senere at ballen så vidt hadde lurt seg innenfor - mer presist
                        ni millimeter over målstreken.",Goal/Assist
5015,"Først headet Salomon Rondón like utenfor fra kort hold, før Pedro fikk to gode muligheter på rappen. Først etter en lekker vending, så etter magisk forarbeid av Eden Hazard.",sjanse
5016,"Men spillet imponerer ingen. Det begynte riktignok veldig bra for gjestene fra Torino. Mario Mandzukic scoret fra kort hold, etter selv å ha tvunget fram en retur, etter et pent innlegg fra Juan Cuadrado etter bare to minutter.",Goal/Assist
5017,"Gareth Bale har scoret Real Madrids første mål de tre siste sesongene, og etter kvarteret holdt waliseren på å gjøre det igjen. Men stupheadingen etter et innlegg fra Marcelo smalt i tverrliggeren og ut. ",sjanse
5018,Sånn ble det ikke. Sistnevnte scoret begge målene – og feiret på kryptisk vis. Her kan du se målene:,Ignore
5019,"Likevel scoret han og spilte 68 minutter da Sandefjord tok med seg ett poeng fra Nadderud, i det som ble et positivt gjensyn med norsk fotball for 29-åringen.",Goal/Assist
5020,"Søndag kveld ble Brann ydmyket på Aker Stadion, der Molde tok en knusende 5–1-seier – nok en gang med en Erling Braut Håland i storslag. Det oppsiktsvekkende resultatet kommer kun halvannen måned etter at spisstalentet scoret samtlige mål i Moldes 4–0-nedsabling av Brann i Bergen.",Goal/Assist
5021,"For etter seieren i bronsefinalen i VM, sa belgieren som scoret det siste målet i nevnte kamp, dette:",Goal/Assist
5022,Denis Vavro scoret det avgjørende straffesparket i den svært viktige seieren.,Goal/Assist
5023,"Den tidligere Arsenal-spilleren Gervinho hadde flere slalåm-løp gjennom Juventus-forsvaret, men det var med innsiden av kneet han scoret 1–1-målet etter en svak inngripen av Juventus-keeper Wojciech Szczcesny. ",Goal/Assist
5024,"Mot Stabæk søndag kveld var FKH det beste laget og fikk fortjent tre poeng. Foruten David Akintolas suser i krysset, scoret også Joakim Våge Nilsen et kremmerhus uten like. Fra litt lengre hold enn Akintola satte han ballen kontant opp i motsatt kryss til 2–0. De målene var FKH-sjefen fornøyd med etter kampslutt.",Goal/Assist
5025,"Tre minutter senere scoret Champions League-finalisten igjen. Denne gang var det Firminos tur til å være nest sist på ballen, da han slo en stikker til Georginio Wijnaldum. Fra skrått hold satte nederlenderen den enkelt forbi Torino-keeper
                        Salvatore Sirigu.",Goal/Assist
5026,"I tillegg til en endring på midtbanen, må Brann spille litt annerledes med Daouda Bamba enn med Steffen Lie Skålevik på topp. Det har de jobbet med. Da Bamba ble erstattet av nettopp Skålevik, etter 64 minutter, hadde Bamba scoret et mål og vært nær ved en scoring til, på et gjennomspill, akkurat hva Brann hadde øvd på.",Goal/Assist
5027,Samme Kvernvolden sørget nemlig for en drømmestart for LSK da hun var frempå  i det 14. minutt etter at keeper hadde gitt en retur på et skudd fra Sophie Haug. 20-åringen satte inn 2–0.,Goal/Assist
5028,Den Barcelona-baserte avisen Mundo Deportivo meldte tidligere i dag at Ødegaard skal være på vei tilbake på utlån i Heerenveen igjen og det utløste spekulasjoner rundt en retur til Nederland. ,Transfer
5029,"Trønderen spilte ingen god kamp, men i det 87. minutt sto han fram med en av sine vakreste scoringer noensinne. Fra distanse skjøt han på volley og fikk stjernetreff. Skuddet føk inn i lengste hjørne.",Goal/Assist
5030,"Selv uten Bendtner på banen punkterte dog RBK kampen. Et innlegg fra Vegar Eggen Hedenstad fant Tore Reginiussen, som fra fem meter stanget 2-0 i nettet og dermed sikret både seier og avansement for Rosenborg.",Goal/Assist
5031,Se scoringen i Sportsnyhetene over!,Ignore
5032," ​Se scoringene øverst!

",Ignore
5033,"Scoringen i Torino var så vakker at den høstet applaus fra motstanderens tilhengere, som nå håper at Ronaldo fortsetter å score vakre mål for, ikke mot, Juventus etter sommerens overgang.",Goal/Assist
5034,Mjøndalen-scoringen på overtid av overtiden utløste elleville jubelscener hos bortelaget på Fosshaugane. Flere tilreisende fans tok seg inn på banen for å være med på feiringen av det som var en svært viktig trepoenger.,Goal/Assist
5035,"Scoringen smakte nok fryktelig godt for 130-millionersmannen. Siden overgangen fra Midtjylland har han måttet finne seg i å spille annenfiolin for Christian Benteke, som har startet samtlige av Palace’ tre Premier League-kamper denne sesongen. ",Goal/Assist
5036,Hatten av for denne Rashford-scoringen:,Ignore
5037,"Scoringen ga de røde djevlene mer rom fremover. Ti minutter etter scoringen kunne Sánchez-Lukaku-samarbeidet gitt dem uttelling igjen, men Hart reddet sistnevntes avslutning alene med keeper på mesterlig vis.",sjanse
5038,"Etter en marerittstart på kampen hvor Starts Adeleke Akinyemi sendte vertene opp i ledelse, ble vondt til verre for kanarifuglene ut i omgangen. Herolind Shala dro på seg LSK-forsvarer Marius Amundsen, hvor sistnevnte rev ned norsk-kosovoeren. Dommer Ola Hobber Nilsen pekte på krittmerket og viste ut midtstopperen. Shala er klokkeklar på at dommeren gjorde riktig.",Goal/Assist
5039,"En feil av Espen Ruud etter trettifem minutter førte til at nyervervede Adeleke Akinyemi fikk en sjanse til å utligne. Angriperen satte fart mot Sondre Rossbach i Odd-buret men kom litt for skrått til å avslutte selv, og valgte derfor å slå et lavt innlegg rett i beina på en Odd-spiller.",sjanse
5040,"Rüdiger satte fart langs siden, men ble stoppet av en taklende Pavard. Tysklands forsvarsspilleren tråkket Pavard på halsen, og den franske høyrebacken trengte behandling. Han fortsatte kampen, til tross for stygge, store merker på
                        halsen etter stemplingen.",Injuries
5041,Wayne Rooney (32) bidro med to nye scoringer for DC United i 4-1-seieren over Portland Timbers. Sluttspillhåpet lever.,Goal/Assist
5042,Det er bare ett år siden han ble solgt til Lyon for cirka 85 millioner kroner. I Ligue 1 leverte han 18 scoringer forrige sesong.,Transfer
5043,"Tunisieren har tatt Fotball-Norge med mer enn frisk bris etter overgangen fra svenske Elfsborg til Rosenborg i sommer. Finesser, herlige scoringer og til og med en «Cantona-chip» er servert det trønderske publikum. ",Goal/Assist
5044,To tidlige scoringer av Ingrid Syrstad Engen og Isabell Herlovsen ga de norske jentene et forsprang Nederland aldri klarte å ta igjen.,Goal/Assist
5045,"Kampens store spiller var norske Frida Leonhardsen Maanum, som med tre scoringer og to målgivende hadde en fot med i det meste av hva den svenske storklubben foretok seg.",Goal/Assist
5046,"To flotte scoringer av landslagskaptein Stefan Johansen gjorde jobben, men på en torsdagskveld i hovedstaden var det kun 5172 tilskuere som hadde løst billett til kampen på Ullevaal.",Goal/Assist
5047,"Defensivt opptrådte hjemmelaget under enhver kritikk søndag. MFK var advart en rekke ganger, og til slutt straffet det seg. Mellom det 84. og 86. minutt fikk Ranheim både 2-1 og 3-1 etter scoringer av Andreas Helmersen og Erik Tønne.",Goal/Assist
5048,"PS: Forrige sesongs serietoer Napoli gjorde jobben borte mot Lazio i sin åpning. Etter at Ciro Immobile sendte vertene i ledelsen, snudde Napoli kampen ved hjelp av scoringer signert Arkadiusz Milik og Lorenzo Insigne.",Goal/Assist
5049,Liverpool har på sin side virket piggere og vant 2-1 mot Manchester City etter scoringer av Mohamed Salah og Sadio Mané. Ordkrigen mellom José Mourinho og Jürgen Klopp kan tyde på at begge har et ønske om å vinne kampen. ,Goal/Assist
5050,"2. omgang ble ganske like den første. Dette var en sånn «første målet vinner»-kamp, og det målet fikk Vålerenga, og det kom fra uvanlig hold. For tidligere Brann-back Amin Nouri er ikke kjent som noen storscorer altså, men da han fikk ballen på 20 meter, etter 56 minutter, tok han sjansen:",Goal/Assist
5051,Forbannet Mbappé scoret og ble utvist,Goal/Assist
5052,"(Barcelona – Huesca 8–2) Barcelona scoret åtte. Lionel Messi to. Den lille magikeren ga i tillegg fra seg muligheten til å gjøre hat trick, og gjorde ellers nærmest som han ville ute på Camp Nou-gresset.",Goal/Assist
5053,Liverpool-profilen Roberto Firmino og PSGs superstjerne Neymar scoret målene da Brasil enkelt slo USA 2-0 i en treningskamp i New Jersey fredag.,Goal/Assist
5054,"Den ferske verdensmesteren Paul Pogba ble kastet rett inn på Manchester United-laget mot Leicester, og han var selv sikker da han scoret på straffe i 2-1-seieren.",Goal/Assist
5055,Grekerne vant 2-1 hjemme tirsdag og klarte 1-1 i Glasgow. AEK fikk en kjempeåpning tirsdag. Rodrigo Galo scoret allerede etter åtte minutter. Forsvarsspillet til Celtic var under enhver kritikk i forspillet.,Goal/Assist
5056,"Høyst fortjent seier til Manchester United og en presset José Mourinho. Romelu Lukaku scoret de viktige målene. Det kunne vært mye mer. Lukaku misset på en kjempesjanse, og Paul Pogba bommet på straffe. Utvisningen av Marcus Rashford vil også bli diskutert.",Goal/Assist
5057,"Flamur Kastrati scoret i Kristiansunds knallsterke borteseier mot Sarpsborg søndag, men etter kampen avslørte han at han ikke akkurat var i toppform.",Goal/Assist
5058,"Real Madrid tok sesongens andre seier på like mange kamper med 4-1 over Girona. Karim Benzema scoret to, mens Sergio Ramos og Gareth Bale hadde hvert sitt.",Goal/Assist
5059,"Begge lag scoret på sine første to straffespark, men på forsøk nummer tre bommet Alejandro Gómez for Atalanta.",Goal/Assist
5060,20-årige Ingrid Syrstad Engen og mer rutinerte Isabell Herlovsen scoret målene Norge trengte i den livsviktige 2-1-seieren som sikret gruppeseier og VM-billett.,Goal/Assist
5061,"Bulgarerne fikk også en perfekt start med 2-1-seier borte mot Slovenia i sin åpningskamp, først og fremst takket være Botsjidar Krajev, som scoret begge målene i kampen. Midtjylland-spilleren er tidligere lagkamerat av Alexander Sørloth.",Goal/Assist
5062,"1. omgang var positiv, men sjansene ble misbrukt, og i stedet scoret hjemmelaget på sin første og eneste virkelige farlighet.",Goal/Assist
5063,På Nadderud vant Stabæk 2-0 mot Trondheims-Ørn. Melissa Bjånesøy scoret begge målene til hjemmelaget. ,Goal/Assist
5064,"Slovakia ligger helt sist med null poeng og 16 minus i målforskjell. Men slovakene har likevel vist at de kan skremme også store lag. I juni holdt de på å ta med seg ett sensasjonelt poeng fra bortekampen mot Nederland, men Lieke Martens
                        scoret 1-0-målet to minutter ut i overtiden.",Goal/Assist
5065,Etter elleve minutter kunne Firmino lett sette ballen forbi USA-keeper Zack Steffen. Han scoret på et lavt innlegg fra Juventus-vingen Douglas Costa.,Goal/Assist
5066,Lewandowski har startet den nye sesongen på glitrende vis. Først scoret hat trick i 5-0-seieren mot Eintracht Frankfurt i den tyske Supercupen nylig. Deretter scoret han kampens eneste mål i cupfinalen mot Drochtersen/Assel.,Goal/Assist
5067,Lisa-Marie Karlseng Utland derimot scoret like godt tre og er nå norsk toppscorer i kvalifiseringspuljen.,Goal/Assist
5068,Benjamin Mendy viste frem hovmesteregenskapene da han leverte to målgivende pasninger i Manchester Citys overbevisende 2-0-seier mot Arsenal. Men Pep innrømmer at han ikke alltid er like fornøyd med den energiske fargeklatten.,Goal/Assist
5069,"Heller ikke Nicklas Bendtner, som sto for den målgivende pasningen på RBKs ene mål i Glasgow, var videre imponert over kritikken.",Goal/Assist
5070,"Morten Thorsby var tilbake på laget til Heerenveen etter å ha sonet rødt kort og scoret 1-4-reduseringen på Feyenoord, som vant 4-2. Nicolai Næss satt på benken hele kampen for Heerenveen.",Goal/Assist
5071,"Deres siste kamp sammen var faktisk for førstelaget, i en 6-1-seier i cupen mot Cultural y Deportiva Leonesa. Da scoret Mariano tre ganger, og de to ungguttene dannet Real Madrid-offensiven sammen med James Rodriguez, Isco, Marco Asensio
                        og Casemiro. Det er også Ødegaards foreløpig siste kamp for Real Madrids førstelag.",Goal/Assist
5072,Tabelltreer Sandviken gjorde jobben mot Røa og vant 5–3 i en kamp hvor kamerunske Ajara Nchout scoret tre mål for bergenserne.,Goal/Assist
5073,"Også AS skriver at Kovacic er bestemt på å forlate klubben, «koste hva det koste vil», men at han faktisk møtte på trening mandag og spilte med klubbens andrelag, Castilla, sammen med Casemiro, Marcelo og Raphael Varane.",Transfer
5074,"Braut Håland fikk virkelig vist seg frem i de siste kampene før sommerferien, og bidro sterkt til at Molde var Eliteseriens store formlag i juli. Først scoret han alle fire målene da blåtrøyene nedsablet serieleder Brann i Bergen, deretter bød han på to mål og én assist hjemme mot Vålerenga.",Goal/Assist
5075,Var på banen hele kampen og scoret det siste målet da Häcken ble slått 3-0. Elyounoussi har seks nettkjenninger og en assist på 13 kamper fra start for Stockholms-klubben.,Goal/Assist
5076,Mot slovenerne var FC Midtjyllands Bozhidar Kraev Bulgarias Stefan Johansen. Kantspilleren scoret begge målene. Semb ringte til FCK-trener Ståle Solbakken for å sjekke ut bulgareren som fortsatt ikke har scoret på sine fire Superligakamper for danskene.,Goal/Assist
5077,Tsjekkiske Matej Vydra scoret 21 mål for Derby og ble dermed toppscorer i Championship forrige sesong. Nå er han klar for Burnley og Premier League.,Transfer
5078,Pogbas forhold til Mourinho har vært en gjenganger i de britiske tabloidene denne sommeren og flere har meldt at franskmannen ønsker å tvinge gjennom en overgang til Barcelona. Ryktene toppet seg da Pogba sa han ikke kunne si «enkelte ting» av frykt for sanksjoner.,Transfer
5079,"Flere spillere, for det meste midtstoppere, har nemlig blitt koblet sterkt til Manchester United inn mot overgangsfristen, uten at det endte i noen overgang. Dette skyldes ifølge The Guardian at klubben, med Ed Woodward i første rekke, ikke syntes at Mourinhos ønskesigneringer var verdt pengene eller ikke var bedre enn de nåværende alternativene.",Transfer
5080,"José Mourinho håper fremdeles å få oppfylt noen av sine ønsker før vinduet stenger. Harry Maguire kobles fremdeles sterkt til Manchester United, og Sky Sport                        skriver at den engelske landslagsstopperen håper å få gjennomført en overgang til tross for to avslåtte bud fra Leicester. Daily Mail                        skriver at Leicester er klare i sin sak på at Maguire ikke er til salgs.",Transfer
5081,"Veland mener det er en nyanse som kan ha avgjort at katalanerne har sitt på det rene. For i annonseringene til de to klubbene, skriver de at det er enighet - ikke at noen papirer om en offisiell overgang er signert. Det ville først skje etter en medisinsk sjekk, som altså skulle finne sted samme dag som Malcom ble Barcelona-spiller.",Transfer
